chr	group_id	NB_Genes	start	end	strand	ENS_ID	Name	Description
11	509	79	55860753	55861762	1	ENSG00000172154	OR8I2	olfactory receptor, family 8, subfamily I, member 2 [Source:HGNC Symbol;Acc:15310]
11	509	79	55872519	55873457	1	ENSG00000181767	OR8H2	olfactory receptor, family 8, subfamily H, member 2 [Source:HGNC Symbol;Acc:15308]
11	509	79	55889849	55890787	1	ENSG00000181761	OR8H3	olfactory receptor, family 8, subfamily H, member 3 [Source:HGNC Symbol;Acc:15309]
11	509	79	55904247	55905194	-1	ENSG00000167822	OR8J3	olfactory receptor, family 8, subfamily J, member 3 [Source:HGNC Symbol;Acc:15312]
11	509	79	55926870	55927793	-1	ENSG00000181752	OR8K5	olfactory receptor, family 8, subfamily K, member 5 [Source:HGNC Symbol;Acc:15315]
11	509	79	55944094	55945032	1	ENSG00000174957	OR5J2	olfactory receptor, family 5, subfamily J, member 2 [Source:HGNC Symbol;Acc:19612]
11	509	79	55978334	55979298	-1	ENSG00000254658	OR8J2	olfactory receptor, family 8, subfamily J, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:15311]
11	509	79	55999490	56000737	-1	ENSG00000181718	OR5T2	olfactory receptor, family 5, subfamily T, member 2 [Source:HGNC Symbol;Acc:15296]
11	509	79	56019676	56020698	1	ENSG00000172489	OR5T3	olfactory receptor, family 5, subfamily T, member 3 [Source:HGNC Symbol;Acc:15297]
11	509	79	56043029	56044146	1	ENSG00000181698	OR5T1	olfactory receptor, family 5, subfamily T, member 1 [Source:HGNC Symbol;Acc:14821]
11	509	79	56057529	56058566	-1	ENSG00000181693	OR8H1	olfactory receptor, family 8, subfamily H, member 1 [Source:HGNC Symbol;Acc:14824]
11	509	79	56085783	56086721	1	ENSG00000181689	OR8K3	olfactory receptor, family 8, subfamily K, member 3 [Source:HGNC Symbol;Acc:15313]
11	509	79	56113421	56114507	1	ENSG00000150261	OR8K1	olfactory receptor, family 8, subfamily K, member 1 [Source:HGNC Symbol;Acc:14831]
11	509	79	56127691	56128764	1	ENSG00000172487	OR8J1	olfactory receptor, family 8, subfamily J, member 1 [Source:HGNC Symbol;Acc:14855]
11	509	79	56143100	56144029	1	ENSG00000172199	OR8U1	olfactory receptor, family 8, subfamily U, member 1 [Source:HGNC Symbol;Acc:19611]
11	509	79	56184734	56185708	-1	ENSG00000174942	OR5R1	olfactory receptor, family 5, subfamily R, member 1 [Source:HGNC Symbol;Acc:14841]
11	509	79	56229945	56230877	-1	ENSG00000150269	OR5M9	olfactory receptor, family 5, subfamily M, member 9 [Source:HGNC Symbol;Acc:15294]
11	509	79	56236964	56238014	-1	ENSG00000174937	OR5M3	olfactory receptor, family 5, subfamily M, member 3 [Source:HGNC Symbol;Acc:14806]
11	509	79	56257825	56258871	-1	ENSG00000181371	OR5M8	olfactory receptor, family 5, subfamily M, member 8 [Source:HGNC Symbol;Acc:14846]
11	509	79	56309746	56310757	-1	ENSG00000255223	OR5M11	olfactory receptor, family 5, subfamily M, member 11 [Source:HGNC Symbol;Acc:15291]
11	509	79	56344212	56345263	-1	ENSG00000254834	OR5M10	olfactory receptor, family 5, subfamily M, member 10 [Source:HGNC Symbol;Acc:15290]
11	509	79	56380031	56380978	-1	ENSG00000255012	OR5M1	olfactory receptor, family 5, subfamily M, member 1 [Source:HGNC Symbol;Acc:8352]
11	509	79	56408942	56409947	-1	ENSG00000172464	OR5AP2	olfactory receptor, family 5, subfamily AP, member 2 [Source:HGNC Symbol;Acc:15258]
11	509	79	56431138	56432163	1	ENSG00000172459	OR5AR1	olfactory receptor, family 5, subfamily AR, member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:15260]
11	509	79	56467864	56468781	1	ENSG00000174914	OR9G1	olfactory receptor, family 9, subfamily G, member 1 [Source:HGNC Symbol;Acc:15319]
11	509	79	56510303	56511287	-1	ENSG00000172457	OR9G4	olfactory receptor, family 9, subfamily G, member 4 [Source:HGNC Symbol;Acc:15322]
11	509	79	56756347	56757342	1	ENSG00000181273	OR5AK2	olfactory receptor, family 5, subfamily AK, member 2 [Source:HGNC Symbol;Acc:15251]
11	509	79	57791353	57949088	1	ENSG00000186509	OR9Q1	olfactory receptor, family 9, subfamily Q, member 1 [Source:HGNC Symbol;Acc:14724]
11	509	79	57798402	57799403	1	ENSG00000172381	OR6Q1	olfactory receptor, family 6, subfamily Q, member 1 [Source:HGNC Symbol;Acc:15302]
11	509	79	57885972	57886916	-1	ENSG00000172377	OR9I1	olfactory receptor, family 9, subfamily I, member 1 [Source:HGNC Symbol;Acc:14718]
11	509	79	57957906	57958990	1	ENSG00000186513	OR9Q2	olfactory receptor, family 9, subfamily Q, member 2 [Source:HGNC Symbol;Acc:15328]
11	509	79	57970674	57971653	-1	ENSG00000197887	OR1S2	olfactory receptor, family 1, subfamily S, member 2 [Source:HGNC Symbol;Acc:15141]
11	509	79	57982217	57983195	1	ENSG00000172774	OR1S1	olfactory receptor, family 1, subfamily S, member 1 [Source:HGNC Symbol;Acc:8227]
11	509	79	57995354	57996390	-1	ENSG00000180475	OR10Q1	olfactory receptor, family 10, subfamily Q, member 1 [Source:HGNC Symbol;Acc:15134]
11	509	79	58034264	58035732	-1	ENSG00000172772	OR10W1	olfactory receptor, family 10, subfamily W, member 1 [Source:HGNC Symbol;Acc:15139]
11	509	79	58125597	58126542	-1	ENSG00000197786	OR5B17	olfactory receptor, family 5, subfamily B, member 17 [Source:HGNC Symbol;Acc:15267]
11	509	79	58169937	58170882	-1	ENSG00000172769	OR5B3	olfactory receptor, family 5, subfamily B, member 3 [Source:HGNC Symbol;Acc:8324]
11	509	79	58189738	58190786	-1	ENSG00000172365	OR5B2	olfactory receptor, family 5, subfamily B, member 2 [Source:HGNC Symbol;Acc:8323]
11	509	79	58206593	58207646	-1	ENSG00000172362	OR5B12	olfactory receptor, family 5, subfamily B, member 12 [Source:HGNC Symbol;Acc:15432]
11	509	79	58274648	58275578	-1	ENSG00000198283	OR5B21	olfactory receptor, family 5, subfamily B, member 21 [Source:HGNC Symbol;Acc:19616]
11	509	79	59131885	59132921	1	ENSG00000176495	OR5AN1	olfactory receptor, family 5, subfamily AN, member 1 [Source:HGNC Symbol;Acc:15255]
11	509	79	59189416	59190449	-1	ENSG00000172324	OR5A2	olfactory receptor, family 5, subfamily A, member 2 [Source:HGNC Symbol;Acc:15249]
11	509	79	59210617	59211667	1	ENSG00000172320	OR5A1	olfactory receptor, family 5, subfamily A, member 1 [Source:HGNC Symbol;Acc:8319]
11	509	79	59224411	59225464	1	ENSG00000166884	OR4D6	olfactory receptor, family 4, subfamily D, member 6 [Source:HGNC Symbol;Acc:15175]
11	509	79	59244846	59245869	1	ENSG00000254466	OR4D10	olfactory receptor, family 4, subfamily D, member 10 [Source:HGNC Symbol;Acc:15173]
11	509	79	59271049	59271984	1	ENSG00000176200	OR4D11	olfactory receptor, family 4, subfamily D, member 11 [Source:HGNC Symbol;Acc:15174]
11	509	79	59282386	59283330	1	ENSG00000172742	OR4D9	olfactory receptor, family 4, subfamily D, member 9 [Source:HGNC Symbol;Acc:15178]
11	509	79	59480296	59481337	-1	ENSG00000172289	OR10V1	olfactory receptor, family 10, subfamily V, member 1 [Source:HGNC Symbol;Acc:15136]
11	510	4	49050504	49059579	1	ENSG00000182053	TRIM49B	tripartite motif containing 49B [Source:HGNC Symbol;Acc:42955]
11	510	4	49075266	49080664	-1	ENSG00000214891	TRIM64C	tripartite motif containing 64C [Source:HGNC Symbol;Acc:37148]
11	510	4	55029658	55038595	1	ENSG00000150244	TRIM48	tripartite motif containing 48 [Source:HGNC Symbol;Acc:19021]
11	510	4	55650773	55659286	1	ENSG00000124900	TRIM51	tripartite motif-containing 51 [Source:HGNC Symbol;Acc:19023]
11	511	3	57144242	57148623	-1	ENSG00000156575	PRG3	proteoglycan 3 [Source:HGNC Symbol;Acc:9363]
11	511	3	57154267	57158130	-1	ENSG00000186652	PRG2	proteoglycan 2, bone marrow (natural killer cell activator, eosinophil granule major basic protein) [Source:HGNC Symbol;Acc:9362]
11	511	3	57154838	57191532	-1	ENSG00000254979	RP11-872D17.8	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H0YCG3]
11	512	2	57480072	57508445	1	ENSG00000213593	TMX2	thioredoxin-related transmembrane protein 2 [Source:HGNC Symbol;Acc:30739]
11	512	2	57480077	57559058	1	ENSG00000254462	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:41992]
11	513	2	58346584	58388515	1	ENSG00000186660	ZFP91	ZFP91 zinc finger protein [Source:HGNC Symbol;Acc:14983]
11	513	2	58346645	58392112	1	ENSG00000255073	ZFP91-CNTF	ZFP91-CNTF readthrough (NMD candidate) [Source:HGNC Symbol;Acc:33441]
11	514	3	58407899	58499447	-1	ENSG00000149124	GLYAT	glycine-N-acyltransferase [Source:HGNC Symbol;Acc:13734]
11	514	3	58601542	58671688	-1	ENSG00000156689	GLYATL2	glycine-N-acyltransferase-like 2 [Source:HGNC Symbol;Acc:24178]
11	514	3	58672871	58811000	1	ENSG00000166840	GLYATL1	glycine-N-acyltransferase-like 1 [Source:HGNC Symbol;Acc:30519]
11	515	2	59596741	59612974	-1	ENSG00000134812	GIF	gastric intrinsic factor (vitamin B synthesis) [Source:HGNC Symbol;Acc:4268]
11	515	2	59620273	59634048	-1	ENSG00000134827	TCN1	transcobalamin I (vitamin B12 binding protein, R binder family) [Source:HGNC Symbol;Acc:11652]
11	516	3	60970779	60980570	1	ENSG00000229859	PGA3	pepsinogen 3, group I (pepsinogen A) [Source:HGNC Symbol;Acc:8885]
11	516	3	60989688	61018929	1	ENSG00000229183	PGA4	pepsinogen 4, group I (pepsinogen A) [Source:HGNC Symbol;Acc:8886]
11	516	3	61008514	61018920	1	ENSG00000256713	PGA5	pepsinogen 5, group I (pepsinogen A) [Source:HGNC Symbol;Acc:8887]
11	517	2	61560452	61634826	1	ENSG00000134824	FADS2	fatty acid desaturase 2 [Source:HGNC Symbol;Acc:3575]
11	517	2	61640991	61659523	-1	ENSG00000221968	FADS3	fatty acid desaturase 3 [Source:HGNC Symbol;Acc:3576]
11	518	3	61957688	61961011	1	ENSG00000168515	SCGB1D1	secretoglobin, family 1D, member 1 [Source:HGNC Symbol;Acc:18395]
11	518	3	62009682	62012280	1	ENSG00000124935	SCGB1D2	secretoglobin, family 1D, member 2 [Source:HGNC Symbol;Acc:18396]
11	518	3	62063754	62066536	-1	ENSG00000197745	SCGB1D4	secretoglobin, family 1D, member 4 [Source:HGNC Symbol;Acc:31748]
11	519	2	61976140	61981408	1	ENSG00000124939	SCGB2A1	secretoglobin, family 2A, member 1 [Source:HGNC Symbol;Acc:7051]
11	519	2	62037627	62040628	1	ENSG00000110484	SCGB2A2	secretoglobin, family 2A, member 2 [Source:HGNC Symbol;Acc:7050]
11	520	2	62327075	62359003	-1	ENSG00000255508	MIR3654	microRNA 3654 [Source:HGNC Symbol;Acc:38896]
11	520	2	62342517	62359649	-1	ENSG00000149016	TUT1	terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:26184]
11	521	8	62703857	62752455	-1	ENSG00000197901	SLC22A6	solute carrier family 22 (organic anion transporter), member 6 [Source:HGNC Symbol;Acc:10970]
11	521	8	62756626	62783311	-1	ENSG00000149452	SLC22A8	solute carrier family 22 (organic anion transporter), member 8 [Source:HGNC Symbol;Acc:10972]
11	521	8	62847412	62911693	-1	ENSG00000197658	SLC22A24	solute carrier family 22, member 24 [Source:HGNC Symbol;Acc:28542]
11	521	8	62905339	63137190	1	ENSG00000184999	SLC22A10	solute carrier family 22, member 10 [Source:HGNC Symbol;Acc:18057]
11	521	8	62931248	62997124	-1	ENSG00000196600	SLC22A25	solute carrier family 22, member 25 [Source:HGNC Symbol;Acc:32935]
11	521	8	63137261	63177766	1	ENSG00000149742	SLC22A9	solute carrier family 22 (organic anion transporter), member 9 [Source:HGNC Symbol;Acc:16261]
11	521	8	64323098	64340347	1	ENSG00000168065	SLC22A11	solute carrier family 22 (organic anion/urate transporter), member 11 [Source:HGNC Symbol;Acc:18120]
11	521	8	64358113	64369820	1	ENSG00000197891	SLC22A12	solute carrier family 22 (organic anion/urate transporter), member 12 [Source:HGNC Symbol;Acc:17989]
11	522	3	63304281	63313934	1	ENSG00000133321	RARRES3	retinoic acid receptor responder (tazarotene induced) 3 [Source:HGNC Symbol;Acc:9869]
11	522	3	63320242	63330855	-1	ENSG00000133328	HRASLS2	HRAS-like suppressor 2 [Source:HGNC Symbol;Acc:17824]
11	522	3	63340667	63384355	-1	ENSG00000176485	PLA2G16	phospholipase A2, group XVI [Source:HGNC Symbol;Acc:17825]
11	523	2	64781585	64789656	1	ENSG00000213465	ARL2	ADP-ribosylation factor-like 2 [Source:HGNC Symbol;Acc:693]
11	523	2	64781654	64808042	1	ENSG00000273003	RP11-399J13.3	
11	524	2	66276550	66301084	1	ENSG00000256349	CTD-3074O7.11	Bardet-Biedl syndrome 1 protein  [Source:UniProtKB/TrEMBL;Acc:E9PPR3]
11	524	2	66278077	66301098	1	ENSG00000174483	BBS1	Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:966]
11	525	2	66384097	66434153	1	ENSG00000173933	RBM4	RNA binding motif protein 4 [Source:HGNC Symbol;Acc:9901]
11	525	2	66432469	66445392	-1	ENSG00000173914	RBM4B	RNA binding motif protein 4B [Source:HGNC Symbol;Acc:28842]
11	526	2	67118248	67124443	-1	ENSG00000175482	POLD4	polymerase (DNA-directed), delta 4, accessory subunit [Source:HGNC Symbol;Acc:14106]
11	526	2	67119043	67141055	-1	ENSG00000256514	AP003419.11	
11	527	2	67219877	67226699	1	ENSG00000175544	CABP4	calcium binding protein 4 [Source:HGNC Symbol;Acc:1386]
11	527	2	67286383	67290899	-1	ENSG00000167791	CABP2	calcium binding protein 2 [Source:HGNC Symbol;Acc:1385]
11	528	2	68747490	68748455	-1	ENSG00000172938	MRGPRD	MAS-related GPR, member D [Source:HGNC Symbol;Acc:29626]
11	528	2	68771863	68780877	-1	ENSG00000172935	MRGPRF	MAS-related GPR, member F [Source:HGNC Symbol;Acc:24828]
11	529	5	71238313	71239210	1	ENSG00000244411	KRTAP5-7	keratin associated protein 5-7 [Source:HGNC Symbol;Acc:23602]
11	529	5	71249071	71250253	1	ENSG00000241233	KRTAP5-8	keratin associated protein 5-8 [Source:HGNC Symbol;Acc:23603]
11	529	5	71259466	71260653	1	ENSG00000254997	KRTAP5-9	keratin associated protein 5-9 [Source:HGNC Symbol;Acc:23604]
11	529	5	71276609	71279980	1	ENSG00000204572	KRTAP5-10	keratin associated protein 5-10 [Source:HGNC Symbol;Acc:23605]
11	529	5	71292901	71314399	-1	ENSG00000204571	KRTAP5-11	keratin associated protein 5-11 [Source:HGNC Symbol;Acc:23606]
11	530	2	71900602	71907345	1	ENSG00000110195	FOLR1	folate receptor 1 (adult) [Source:HGNC Symbol;Acc:3791]
11	530	2	71927645	71932994	1	ENSG00000165457	FOLR2	folate receptor 2 (fetal) [Source:HGNC Symbol;Acc:3793]
11	531	2	72929343	72947397	1	ENSG00000175591	P2RY2	purinergic receptor P2Y, G-protein coupled, 2 [Source:HGNC Symbol;Acc:8541]
11	531	2	72975550	73009662	1	ENSG00000171631	P2RY6	pyrimidinergic receptor P2Y, G-protein coupled, 6 [Source:HGNC Symbol;Acc:8543]
11	532	2	73685712	73694352	-1	ENSG00000175567	UCP2	uncoupling protein 2 (mitochondrial, proton carrier) [Source:HGNC Symbol;Acc:12518]
11	532	2	73711326	73720480	-1	ENSG00000175564	UCP3	uncoupling protein 3 (mitochondrial, proton carrier) [Source:HGNC Symbol;Acc:12519]
11	533	2	75145685	75236948	-1	ENSG00000158555	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:28804]
11	533	2	76927603	77012732	-1	ENSG00000178795	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4 [Source:HGNC Symbol;Acc:24849]
11	534	2	77728017	77790911	-1	ENSG00000259112	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough [Source:HGNC Symbol;Acc:42956]
11	534	2	77779350	77791265	-1	ENSG00000151366	NDUFC2	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2, 14.5kDa [Source:HGNC Symbol;Acc:7706]
11	535	7	89443467	89451040	1	ENSG00000214414	TRIM77	tripartite motif containing 77 [Source:HGNC Symbol;Acc:34228]
11	535	7	89530823	89541743	-1	ENSG00000168930	TRIM49	tripartite motif containing 49 [Source:HGNC Symbol;Acc:13431]
11	535	7	89602450	89609185	-1	ENSG00000189253	TRIM64B	tripartite motif containing 64B [Source:HGNC Symbol;Acc:37147]
11	535	7	89644279	89654935	-1	ENSG00000223417	TRIM49D1	tripartite motif containing 49D1 [Source:HGNC Symbol;Acc:43973]
11	535	7	89657232	89666218	1	ENSG00000233802	TRIM49D2P	tripartite motif containing 49D2, pseudogene [Source:HGNC Symbol;Acc:37217]
11	535	7	89701672	89708396	1	ENSG00000204450	TRIM64	tripartite motif containing 64 [Source:HGNC Symbol;Acc:14663]
11	535	7	89764274	89806558	1	ENSG00000204449	TRIM49C	tripartite motif containing 49C [Source:HGNC Symbol;Acc:38877]
11	536	2	94706845	94732682	1	ENSG00000186280	KDM4D	lysine (K)-specific demethylase 4D [Source:HGNC Symbol;Acc:25498]
11	536	2	94758422	94760760	1	ENSG00000235268	KDM4E	lysine (K)-specific demethylase 4E [Source:HGNC Symbol;Acc:37098]
11	537	2	102188215	102210134	1	ENSG00000023445	BIRC3	baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:591]
11	537	2	102217942	102249401	1	ENSG00000110330	BIRC2	baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:590]
11	538	7	102447566	102496063	-1	ENSG00000137674	MMP20	matrix metallopeptidase 20 [Source:HGNC Symbol;Acc:7167]
11	538	7	102562218	102576537	-1	ENSG00000137675	MMP27	matrix metallopeptidase 27 [Source:HGNC Symbol;Acc:14250]
11	538	7	102582526	102597781	-1	ENSG00000118113	MMP8	matrix metallopeptidase 8 (neutrophil collagenase) [Source:HGNC Symbol;Acc:7175]
11	538	7	102641234	102651359	-1	ENSG00000166670	MMP10	matrix metallopeptidase 10 (stromelysin 2) [Source:HGNC Symbol;Acc:7156]
11	538	7	102660651	102668891	-1	ENSG00000196611	MMP1	matrix metallopeptidase 1 (interstitial collagenase) [Source:HGNC Symbol;Acc:7155]
11	538	7	102706532	102714534	-1	ENSG00000149968	MMP3	matrix metallopeptidase 3 (stromelysin 1, progelatinase) [Source:HGNC Symbol;Acc:7173]
11	538	7	102813724	102826463	-1	ENSG00000137745	MMP13	matrix metallopeptidase 13 (collagenase 3) [Source:HGNC Symbol;Acc:7159]
11	539	4	104756445	104769397	-1	ENSG00000204403	CASP12	caspase 12 (gene/pseudogene) [Source:HGNC Symbol;Acc:19004]
11	539	4	104813593	104840163	-1	ENSG00000196954	CASP4	caspase 4, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1505]
11	539	4	104864962	104893895	-1	ENSG00000137757	CASP5	caspase 5, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1506]
11	539	4	104896170	104972158	-1	ENSG00000137752	CASP1	caspase 1, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1499]
11	540	3	104912053	104972158	-1	ENSG00000204397	CARD16	caspase recruitment domain family, member 16 [Source:HGNC Symbol;Acc:33701]
11	540	3	104963196	104972158	-1	ENSG00000255221	CARD17	caspase recruitment domain family, member 17 [Source:HGNC Symbol;Acc:33827]
11	540	3	105008448	105010453	-1	ENSG00000255501	CARD18	caspase recruitment domain family, member 18 [Source:HGNC Symbol;Acc:28861]
11	541	3	111779289	111794446	-1	ENSG00000109846	CRYAB	crystallin, alpha B [Source:HGNC Symbol;Acc:2389]
11	541	3	111782966	111789574	1	ENSG00000170276	HSPB2	Homo sapiens heat shock 27kDa protein 2 (HSPB2), mRNA. [Source:RefSeq mRNA;Acc:NM_001541]
11	541	3	111783460	111797595	1	ENSG00000254445	HSPB2-C11orf52	HSPB2-C11orf52 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:41996]
11	542	2	111957497	111990353	1	ENSG00000204370	SDHD	succinate dehydrogenase complex, subunit D, integral membrane protein [Source:HGNC Symbol;Acc:10683]
11	542	2	111957627	112064528	1	ENSG00000255292	SDHD	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H3BRW5]
11	543	2	113775399	113817287	1	ENSG00000149305	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B, ionotropic [Source:HGNC Symbol;Acc:5298]
11	543	2	113845603	113861035	1	ENSG00000166736	HTR3A	5-hydroxytryptamine (serotonin) receptor 3A, ionotropic [Source:HGNC Symbol;Acc:5297]
11	544	2	114270752	114284925	1	ENSG00000076053	RBM7	RNA binding motif protein 7 [Source:HGNC Symbol;Acc:9904]
11	544	2	114271404	114314654	1	ENSG00000255663	RP11-212D19.4	
11	545	3	114392437	114430617	-1	ENSG00000095110	NXPE1	neurexophilin and PC-esterase domain family, member 1 [Source:HGNC Symbol;Acc:28527]
11	545	3	114441313	114466484	-1	ENSG00000137634	NXPE4	neurexophilin and PC-esterase domain family, member 4 [Source:HGNC Symbol;Acc:23117]
11	545	3	114549108	114579362	1	ENSG00000204361	NXPE2	neurexophilin and PC-esterase domain family, member 2 [Source:HGNC Symbol;Acc:26331]
11	546	2	117690878	117747382	-1	ENSG00000255245	FXYD6-FXYD2	FXYD6-FXYD2 readthrough [Source:HGNC Symbol;Acc:39978]
11	546	2	117707693	117748201	-1	ENSG00000137726	FXYD6	FXYD domain containing ion transport regulator 6 [Source:HGNC Symbol;Acc:4030]
11	547	22	123624196	123625253	-1	ENSG00000221931	OR6X1	olfactory receptor, family 6, subfamily X, member 1 [Source:HGNC Symbol;Acc:14737]
11	547	22	123676043	123677095	-1	ENSG00000196099	OR6M1	olfactory receptor, family 6, subfamily M, member 1 [Source:HGNC Symbol;Acc:14711]
11	547	22	123777109	123778183	1	ENSG00000181518	OR8D4	olfactory receptor, family 8, subfamily D, member 4 [Source:HGNC Symbol;Acc:14840]
11	547	22	123810250	123811344	1	ENSG00000171014	OR4D5	olfactory receptor, family 4, subfamily D, member 5 [Source:HGNC Symbol;Acc:14852]
11	547	22	123813492	123814580	-1	ENSG00000181499	OR6T1	olfactory receptor, family 6, subfamily T, member 1 [Source:HGNC Symbol;Acc:14848]
11	547	22	123847368	123848488	-1	ENSG00000196248	OR10S1	olfactory receptor, family 10, subfamily S, member 1 [Source:HGNC Symbol;Acc:14807]
11	547	22	123864870	123865868	-1	ENSG00000198674	OR10G6	olfactory receptor, family 10, subfamily G, member 6 [Source:HGNC Symbol;Acc:14836]
